category,art,movies_and_television,web_development_and_sites,politics,sports,technology,educational,religion,travel,music_and_entertainment,the_environment,school_and_education,health,citizen_journalism,personal_or_auto-biographical,food_and_drink,conferences_and_other_events,gaming,literature,business,the_mainstream_media,autos_and_vehicles,comedy,default_category,videoblogging,documentary
the_environment,118.11253440953374,116.05222284584538,111.04880907720619,112.60777526011515,114.2525367574443,107.46075423782094,108.38620348363243,120.02228390114703,117.13853447608945,126.72129160984852,105.22202623935718,111.92472814569926,113.9743444967116,112.24390406711277,114.80442670692258,110.46825775835714,110.69627647176856,119.3888762053399,131.53857919258414,107.46438064738257,107.63346841931228,121.51637395216277,114.70016504740134,111.35238148822827,117.74535869520624,115.52481730975687
school_and_education,83.93865635316357,83.05449297884223,85.89122145843034,91.61146415268668,84.58876845016694,82.00894877235623,82.36029509631976,88.9912777287264,89.51788953652891,94.51012317186725,88.13018357112433,77.39724632958928,93.29925807796617,85.44219300680723,90.48556123981903,85.33702808819551,83.74004687195138,88.51079213017819,118.57274669316728,83.08939309052906,90.05459489705272,111.61685165367957,84.94282817252224,84.59716915002802,90.51236169740679,88.57471174143743
health,89.90265237545992,87.94619399091934,88.24237806010511,84.7474104178312,84.66935194247188,85.59900770684467,87.39961268064872,99.97751963505121,88.0606438765721,100.06195536848033,90.5624558826198,91.39419136571522,74.283787174129,86.9053410846348,99.7623780262771,86.93663220736083,92.10342764887532,90.38782338065504,108.86730643327286,87.58129669493461,85.54126535399354,91.40032735239609,84.30180315870314,85.64065967091159,91.90184889888184,89.12600045949469
citizen_journalism,99.63050490736335,97.15793929777855,97.97842722188905,93.01626239471764,95.42170041409764,95.34735925691824,96.000528219323,105.57744777329263,96.87847838785157,109.19677734897478,100.12704346124401,96.16806362556758,98.82500360555919,90.95744212214115,105.61884247726074,96.30144609822977,97.00764400105896,100.50848599419443,113.29663689468836,93.77229831603701,100.87462189958539,118.87297052991687,96.55734667826606,94.21554144542354,100.03188304376688,97.5091914694752
personal_or_auto-biographical,104.06165296285981,106.4288096204678,112.83563862812943,116.8426147713124,103.5240351827287,106.75811428537362,109.02151825232544,117.63445409146497,104.74073270286343,104.50886007648805,106.63565210787775,105.39556885255107,115.55584247212151,109.57406902715664,95.82464974448355,102.15526141273803,107.47168954603218,103.53564228908836,119.04058315250006,104.8008664667151,111.35325548441466,128.2764259822456,105.21135725446784,101.79636411902538,101.12895499343922,102.29437686034593
food_and_drink,80.86626508961263,79.92961718135065,85.8092748961685,86.46023376352043,77.92554217342497,80.55812485244486,82.12464614067595,94.19634354147541,79.78248232869666,88.06144088077559,82.89836207770895,80.49567178081156,85.43175521120783,80.76401661169993,83.29653714807297,74.03345196675357,82.73432114031664,79.75365609943384,98.76045615164398,79.76979272906968,86.7604414698323,105.25310693757267,78.04361082642924,76.58023167216582,79.91323555278409,78.81062964374946
conferences_and_other_events,102.20158737103935,98.06276843539668,100.70576654664022,102.05816364187714,101.2750754569229,94.56125489485704,96.13713155299449,96.64829477265644,107.2955590186641,113.37802928686956,98.46210093303247,95.9772062889317,103.40667274772288,99.33849970549845,104.64264703535213,100.4934609611229,92.24401732316292,106.61539238988492,127.41388872081593,95.72824722388164,98.01398449961206,121.62026601316248,100.65957688861826,100.00929836853234,106.634364647352,103.03136336771708
gaming,95.13273097830401,96.82942298480656,111.8772460738634,109.35466958488846,96.31130804369542,105.91759671168266,108.31127615911434,113.69592951723409,96.98384171100011,96.38643859429244,111.06888347888406,102.29710365543566,107.07650758257269,103.03767831505866,103.3347071571326,98.62414724102834,106.21813590365227,94.3523274412349,114.93214057848924,104.72869781839877,112.14566504845926,130.91160818250532,96.13642722856851,98.02027181033854,96.85825530240793,98.05008086709107
literature,107.37588476407797,110.0760035300374,117.23834657667811,106.50427988133184,100.13176551870878,113.7999316946516,114.6170958503491,130.18725612965113,96.19387837162044,104.88127726422512,110.56165944468755,115.82023023187786,111.53636557897629,103.31453604050742,104.1770596086251,100.51842096877152,114.56604418893828,100.23758651473368,77.96475606063615,106.8749386782038,117.62533937355208,129.16589899836197,102.83738310692004,97.37833833867872,93.76064297076485,95.16678242388257
business,101.50019197005075,99.13226495375407,96.04387893196127,96.50514521914053,97.35000341446003,92.2620313832476,93.26226680412779,103.43879516360431,100.45781273150767,111.16245450485648,94.00242661446175,95.31295745802223,99.47014414605763,94.95744291008936,101.05430627777483,96.3195805397276,95.36232030630275,103.31346656091257,118.77663657120618,91.77081064337798,95.19016985653585,113.5878438093743,98.51140496290229,95.11999310172494,101.88488183920062,99.2552797891526
the_mainstream_media,112.23774806776159,107.87218376577323,102.00068622362791,103.74557893494165,107.89042780527598,96.8502031169593,98.77583371791583,108.83513694172044,112.5169673469093,122.94151325891211,96.89555315137201,104.66263379032522,100.76526841330107,105.51891448180801,111.92241155933446,105.9996898567786,102.37346371035275,114.77814298345244,131.7364688982592,99.34169226800199,91.85460370171579,108.67161879542489,107.91867410422738,105.64034271393766,114.19888668695634,110.34225172618609
autos_and_vehicles,109.20359348250553,106.67291413754769,77.24678015294504,93.65875069748222,96.52612626641361,84.2817899365981,82.10440075780468,110.43475801142935,99.31883010639483,118.9799458023382,83.43361730375761,98.62507567324762,79.00142183051798,96.0955440306788,102.12394205028045,94.25519643722662,99.77196704605737,106.77914286989393,114.80621477145857,88.9214234708478,79.32904695402364,52.78684135533252,100.31247916385385,92.97547124518026,102.03036697676775,97.22868140724826
comedy,81.12232718042246,81.14781420372863,96.33053473875783,91.86903553163407,82.26269773991186,89.57056204506004,92.19702109154176,95.26469306761294,85.63666269119497,88.08273683732641,95.63424915069,86.73535104849093,89.35163904471533,87.59300710655427,93.79075281421368,85.04642531975388,89.3018239444718,83.34747547878274,107.91132765964696,89.1810336553457,95.33141183349153,116.3339200896714,80.37262936873009,84.45278476028433,86.12879318235717,86.21265281633933
default_category,104.82788195466406,104.71122096992295,109.6743655757365,108.64389490564407,103.09220699644882,105.43313169947969,106.89688809947928,115.4985022502079,104.91362561612748,110.42034811629625,108.59674654043084,105.17875346000834,109.50784844152955,104.86293461716528,108.05426766484649,103.71536297973233,106.99548400750095,105.43344315360352,121.04143888431648,104.39774950613533,110.34494763475551,127.23662288053266,103.83302399638511,102.57219749808193,105.37020368679401,104.62111174978295
videoblogging,101.45046459689102,103.52087563342883,114.91900912624477,113.17777116420845,100.93784297653615,109.67740343759071,111.5765061865535,119.15783138598499,101.39048538764439,102.25363388316282,112.37923325463319,107.02125407493718,112.62068205751208,106.8504356064557,104.66951550850692,102.54498494641243,109.89067388803316,100.31718651667289,114.9792996909173,107.275848058245,115.34440561378297,132.23314683962474,101.43573983741167,101.30611420497488,99.75592103550959,101.24058522330664
documentary,105.09267354629398,105.16058846547554,115.16180961885345,113.8181313370771,104.21464146627756,110.10096022065484,111.65889331176764,116.3225189378774,106.18500937140571,108.67135791084647,113.780767525321,108.33848308556306,113.08909130003393,108.15179411386796,108.7839061783234,105.68259426242702,109.57334580268461,104.93821074795291,119.1662895932082,108.63410770029517,115.33188437461048,131.7329552604115,104.76961646516916,104.35841130274764,104.84819910840261,103.81437446599006
