video,shot_number,category,cluster,interactions_number_speakers_2,interactions_number_speakers_3,interactions_number_speakers_4,interactions_number_speakers_4+,intervention_short,intervention_long,speakers_type_ponctuel,speakers_type_localise,speakers_type_present,speakers_type_regulier,speakers_type_important,speaker_distribution,mean_number_of_faces,std_number_of_faces,inter_intensity_variation,intra_intensity_variation,number_shot_transition,number_speaker_transition,speech,music,speech_with_music,speech_with_non_music,non_speech_with_music,non_speech_with_non_music,words,duration
Chelseagreen-MatSteinTalksSustainabilityAndSurvivalPart1Of2766.xml,4,educational,3,11.7675,0.0,0.0,24.995,0.0,0.0,0.0,0.0,0.5625,0.0,35.0,50.0,5.5,2.25,8.296623093684207,4.651416122005555,15.274949083500001,0.1408450704225,33.0475,8.7,8.120000000000001,26.3975,0.7625,2.0225,0.9751308900525499,0.91053048297655
OSCON-OSCON09SimonWardleyCloudComputingWhyITMatters707.xml,50,technology,21,3.4627999999999997,0.0,0.0,91.7956,0.0,2.3266,0.0,0.0,1.4554,6.1114,85.6484,25.331799999999998,2.35,1.43,51.94112418300699,9.93202614379099,7.790008467396792,2.697651996954,25.164399999999997,25.787599999999998,28.286400000000004,66.5574,3.4188000000000005,1.7382,0.4468586387434959,0.190199700888464
Web2Expo-Web2ExpoSF09DouglasRushkoffHowTheWebAteTheEconomyAndW739.xml,55,technology,8,0.0,0.0,0.0,54.52254545454546,0.648,0.0,0.0,0.0,0.9343636363636364,1.702,52.25309090909091,16.136,0.5,0.2636363636363636,21.1329768270966,3.317884729650393,6.219132979697457,0.350799095716291,19.71309090909091,15.932363636363629,14.236363636363636,38.70945454545455,3.3212727272727265,1.2932727272727274,0.5440266539742252,0.47345985588236544
ChrisReardon-UnitedKingdomTalkVideoTuesday30thJune2009636.xml,3,comedy,0,0.0,0.0,0.0,36.22666666666667,0.0,0.0,0.0,34.71,0.8733333333333334,0.0,0.0,41.666666666666664,2.5,0.8333333333333334,41.60464778504112,11.98257080610074,2.8711185059733335,0.95486111111,39.15,3.48,9.97,31.106666666666666,48.51,4.413333333333333,2.2033158813278666,1.1612562681431666
Henrichy0205blip-ArtBrussels2008765.xml,45,art,23,0.3844444444444445,0.0,0.0,0.0,0.19777777777777777,0.0,0.0,0.5177777777777778,0.0,0.0,0.0,3.3333333333333335,1.0888888888888888,0.4444444444444444,49.87816025175411,5.3052529653857015,30.370370370339995,0.2222222222222222,1.061111111111111,0.0,1.061111111111111,0.0,98.84022222222221,0.0,0.013089005235600007,0.04535546367164667
Lauraflanders-GRITtvPanelIraqVeteransAgainstTheWar554.xml,170,politics,8,0.0,0.0,0.0,47.68235294117647,0.0,0.0,0.0,0.0,0.24576470588235294,16.477235294117648,30.883352941176465,11.177235294117652,13.011764705882353,2.0823529411764707,38.35602460591842,1.992823273100846,6.955082233207087,0.09243697478982353,7.455235294117648,4.530647058823529,4.812,42.48888235294119,0.2678823529411764,0.6805882352941177,0.19002155836143514,0.14469128902551587
Viewzi-DavidNunezOfDeLaMaquina719.xml,5,technology,5,0.0,0.0,0.0,18.308,5.186,0.0,0.0,5.186,0.0,4.384,13.924000000000001,53.334,1.1,1.1,44.499956427014006,15.590413943360444,127.63343774930001,0.0,14.382,16.874000000000002,12.116,2.6239999999999997,68.856,12.406,0.06020942408368002,0.12316354359104001
KELLYTV-IFIWASYOURMANBYJOE111.xml,31,music_and_entertainment,7,0.0,0.0,0.0,0.0,0.0,95.19612903225806,0.0,0.0,0.0,0.0,95.19612903225806,96.7741935483871,2.596774193548387,2.1129032258064515,36.01929861550232,8.37163539250923,39.19220655224193,0.0,38.62419354838709,23.19548387096774,24.514193548387095,35.609032258064516,22.42354838709677,17.452580645161294,0.01308900523560001,0.05874390212754194
Henrichy0205blip-InterviewWithDesignerRobertStadler493.xml,7,art,24,78.43285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.04714285714286,85.71428571428571,18.642857142857142,9.214285714285714,42.234173669471424,7.332710862125158,27.72183763372857,0.0,54.951428571428565,13.625714285714285,9.842857142857143,45.107142857142854,24.30428571428572,20.657142857142855,1.0807778608821141,0.4976812577762285
Publicdomain-advertisment_newport_cigarettes_3657.xml,3,movies_and_television,2,0.0,0.0,0.0,0.0,6.583333333333333,43.74,33.333333333333336,10.406666666666666,6.583333333333333,0.0,0.0,66.66666666666667,0.0,0.0,40.5651416121963,9.353667392884073,109.28961748666667,0.0,25.843333333333334,20.463333333333335,29.576666666666668,33.20333333333333,25.05333333333333,0.13,0.10034904013946666,0.13782587020923334
ReporterRoundtable-RREps220375.xml,170,citizen_journalism,1,4.185588235294118,0.0,0.0,92.47688235294117,0.34952941176470587,0.618235294117647,0.0,0.0,37.61917647058823,36.810647058823534,22.103529411764704,8.760529411764706,9.208823529411765,6.161764705882353,36.077700884274385,6.606177111368337,5.435400427720542,0.02100840336135294,27.672117647058815,21.438352941176472,19.9235294117647,46.45117647058824,11.867352941176474,21.75817647058824,0.19433323067444,0.07943531067745642
Courosa-OpenDoctrineK12OnlineConferencePresentationTeaserEdupun628.xml,53,default_category,3,0.0,8.503962264150944,0.0,9.290566037735848,9.439811320754718,10.88641509433962,1.7509433962264151,0.0,0.0,6.405849056603773,29.27943396226415,17.609056603773592,1.1981132075471699,0.7452830188679245,20.28955481563713,4.953344021047191,42.657916324890586,0.026205450733773585,6.409245283018869,8.78075471698113,8.549811320754717,30.248113207547167,4.928301886792454,1.4620754716981135,0.1010076064407246,0.07950854094359433
PDXK-DepavingDayAtCarfreeConference575.xml,30,citizen_journalism,5,1.381,0.0,0.0,0.0,7.485333333333333,10.564333333333332,0.0,0.0,3.1116666666666664,0.0,16.319,11.665999999999999,7.333333333333333,4.133333333333334,27.739985475671077,5.0704429920112775,85.74731402145997,0.0,7.512666666666666,6.147,6.755666666666667,6.337999999999999,41.315000000000005,1.4103333333333332,0.044502617801020036,0.06773994897513334
Thatsportsshowhd-ThatSportsShowWhyWeDontWatchSoccer687.xml,24,sports,0,25.57625,26.60875,0.0,3.6804166666666664,11.510833333333332,0.0,0.0,0.0,26.671666666666667,2.408333333333333,36.32666666666666,18.057500000000008,1.7708333333333333,1.2708333333333333,52.34881989833102,6.575889615104561,33.977110157350005,0.0,20.986666666666668,14.069583333333332,32.02791666666667,26.365,37.50708333333333,4.1000000000000005,0.09271378708541668,0.05974898096831666
Web2Expo-Web20Expo2008MattCuttsGoogle931.xml,7,technology,3,0.0,0.0,0.0,0.0,2.904285714285714,25.955714285714286,0.0,0.0,2.904285714285714,0.0,25.955714285714286,35.714285714285715,0.42857142857142855,0.42857142857142855,17.501213818861785,2.477435418611667,10.960906101600001,0.0,24.15857142857143,18.527142857142856,8.487142857142857,16.46,11.968571428571428,3.3714285714285714,2.1559461480939994,1.9442245095462574
Politicallunch-PoliticalLunch031109MixedMessageWednesday142.xml,27,politics,8,3.699259259259259,0.0,0.0,54.05777777777777,0.0,0.0,3.699259259259259,0.0,2.561111111111111,0.0,51.46185185185185,36.42074074074074,9.481481481481481,3.037037037037037,38.09534414588373,3.0614056322123457,34.4210381385185,0.8159308083981481,16.471111111111114,3.171111111111111,2.6622222222222223,51.927777777777784,3.1222222222222222,3.029259259259259,0.2031219701375852,0.1691055003273963
Shantell-TestToneVol41NikkasenMitsuruTabataTatsuhisaYamamotoKe114.xml,3,art,15,18.3,1.22,0.0,39.47,11.533333333333331,0.0,0.0,0.0,0.0,19.013333333333332,47.089999999999996,50.0,5.0,1.6666666666666667,28.229339143070373,1.917211328977037,11.111111111133333,7.170263788966667,30.316666666666663,31.583333333333332,22.926666666666666,33.233333333333334,42.03666666666667,1.8033333333333335,1.1256544502626669,0.8709422011083334
Web2summit-Web20Summit08JohnBattelleFederatedMediaPublishingElonM681.xml,134,technology,8,0.24955223880597013,0.18485074626865672,0.10373134328358209,52.00835820895521,0.7928358208955223,0.9053731343283583,0.0,0.0,2.4532089552238805,2.0589552238805964,48.824402985074634,12.125895522388056,1.3955223880597014,0.7089552238805971,23.292309693362885,1.884694176178424,4.056874766889547,2.082595868274776,16.104701492537313,6.5952985074626875,6.297910447761194,46.29141791044777,1.0129104477611939,1.8607462686567167,0.3523286707822535,0.2989801585895023
Politicallunch-PoliticalLunch092208FinancialCrisis390.xml,32,politics,16,3.123125,0.0,0.0,0.0,0.0,33.9859375,37.1090625,0.0,0.0,0.0,0.0,35.9375,1.0,0.4375,39.31500544661319,3.6968954248391146,27.99110662307499,0.0,16.9521875,3.46375,3.2725000000000004,31.891875,1.3665625,1.7778124999999996,0.20983311518318756,0.1704495469341219
Mandalorian30-PixelDanReviewStarTrekCereal868.xml,21,default_category,7,0.0,0.0,0.0,0.0,10.102857142857143,72.87714285714284,0.0,0.0,10.674761904761905,4.637619047619047,67.66761904761904,50.39666666666666,2.5,0.40476190476190477,47.462537607636214,4.811702458762962,57.72005772009524,0.0,16.55047619047619,32.051904761904765,32.084285714285706,42.78095238095238,22.398095238095237,2.499047619047619,0.13462976813759048,0.07121701500171908
Dailyamericannews-BuffaloSoldiersHonorTheWarriorsAboardFlight93630.xml,14,educational,23,31.76857142857143,0.0,15.495714285714286,0.0,0.0,3.5157142857142856,0.0,20.79071428571429,22.562857142857144,7.125,0.0,15.647142857142853,0.5,0.5,49.12763772175262,11.917211328977304,54.80997281193571,0.29761904761928576,5.648571428571429,34.30857142857143,4.2371428571428575,2.6721428571428567,76.36214285714286,16.616428571428575,0.03646222887055715,0.16275182545957856
Truthout-KeithOlbermannOnTheToneOfThePresidentialRace513.xml,3,politics,21,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.37000000000000005,12.936666666666667,52.13666666666666,44.44333333333333,1.0,0.3333333333333333,43.840377632538896,3.52941176471,2.9381519024533334,6.5915837262100005,59.596666666666664,8.776666666666666,8.346666666666666,80.66000000000001,0.5733333333333334,10.416666666666666,16.823734729508534,6.606844374075133
Spotspot-ScottDravesSoftwareArtworks19922008996.xml,16,default_category,0,1.62,0.0,36.914375,0.0,4.51125,22.366875,0.0,0.0,12.665625,14.29125,37.965,19.644375,1.84375,1.46875,41.45713507625291,11.503267973855971,25.40650406503126,0.19578678970375002,37.603750000000005,41.861875,37.245625,20.078750000000003,37.143125,5.4825,0.0130890052356,0.2155362012843375
GVTVNEWS-GVTVNews050508NCTV11622.xml,11,movies_and_television,3,0.0,1.360909090909091,0.0,34.92909090909091,13.92181818181818,16.12727272727273,0.0,0.0,16.651818181818182,22.504545454545454,25.686363636363637,9.090909090909092,1.8181818181818181,0.36363636363636365,38.005941770645954,3.6522083580923237,2.6427061310772726,3.0622009569363637,18.622727272727275,11.24,11.516363636363637,32.663636363636364,25.293636363636367,30.526363636363637,0.20466444550207272,0.11996449051079089
Grouchobeer-RedVsBlue505.xml,26,comedy,1,3.491923076923077,0.0,3.055769230769231,73.84076923076923,0.7819230769230768,2.7734615384615386,0.0,0.0,2.289615384615385,64.90961538461536,15.301923076923076,22.50730769230769,1.9807692307692308,1.5576923076923077,42.769448634149526,5.547176135412264,13.952924047596154,2.6864861849411534,25.821538461538466,19.434615384615384,12.369615384615383,67.86076923076925,11.44,8.273846153846156,0.44401933145358474,0.2111375032988846
Scriggity-scriggityShauna3sMcdonalds622.xml,15,citizen_journalism,5,0.0,0.0,0.0,0.0,13.335999999999997,0.0,5.313999999999999,0.0,1.3553333333333333,0.0,6.666666666666667,13.333333333333334,6.6,3.1333333333333333,17.798140885987156,7.482933914308999,153.69821716303997,0.0,7.209999999999999,5.619333333333333,7.507333333333333,26.184,36.96333333333333,2.8560000000000003,0.025305410122160015,0.054543855018973346
BURNcast-BURNcastTV008KevissimoOnThePastAndFutureOfBurningMan613.xml,9,travel,15,0.0,0.0,0.0,43.419999999999995,21.666666666666668,0.0,0.0,0.0,11.055555555555555,16.891111111111112,36.76888888888888,24.074444444444445,6.111111111111111,3.6666666666666665,29.709997579279324,10.888404744611544,20.576131687200004,1.0938139224433334,21.22222222222222,34.64444444444444,13.766666666666667,23.218888888888888,31.15555555555555,29.634444444444448,1.0689354275746221,0.42032002971601107
Podjumper-TheBestMenAreAlwaysGay985.xml,2,default_category,9,11.705,0.0,0.0,69.325,3.54,0.0,0.0,0.0,3.2649999999999997,0.76,77.75999999999999,100.0,5.5,0.5,30.41220043572778,4.814814814817222,9.6899224806,5.42703382723,62.815,66.18,36.315,26.505000000000003,32.325,4.85,6.13219895286,3.1098794756799997
Legourmettv-CleaningMussels450.xml,8,food_and_drink,17,3.595,0.0,0.0,0.0,0.0,29.33625,0.0,0.0,1.55875,0.0,30.07875,31.25,3.0,1.75,25.29705882353275,9.923747276691321,152.190979161025,0.7352941176475,22.626250000000002,12.9525,10.182500000000001,46.97625,14.088750000000001,13.466249999999999,0.06380890052345001,0.07477786575161251
Albarra-MeanValueTheorem1456.xml,10,educational,15,16.231,14.816999999999998,1.8379999999999999,28.244,6.608000000000001,1.725,0.0,0.0,0.174,5.047,61.398,33.0,0.0,0.0,82.29080610022223,10.122004357303332,17.35357917568,4.892971030139,14.426999999999998,44.525999999999996,3.031999999999999,11.394,44.328,41.108,1.45418848167494,0.97299199436906
SPI-WednesdaySeptember172008705.xml,5,sports,3,19.96,0.0,0.0,30.012,0.0,0.0,0.0,0.0,19.96,5.826,22.606,34.0,3.4,1.8,32.91816993463369,5.925925925924222,6.914433880728,0.44404973357,16.646,1.842,1.754,21.754,20.422,6.212,5.17801047121256,4.05911850091878
Crashsolo-OneMinuteTheLocalNews189.xml,1,literature,17,96.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33,100.0,4.5,4.5,47.12810457516667,21.176470588222223,163.93442623,0.0,60.26,26.0,13.18,48.84,14.64,23.34,1.08638743455,0.483856778394
Helpmycashgrow-Season1Episode8GuestSpeakerJoshuaHamm138.xml,13,videoblogging,11,32.88076923076923,0.0,0.0,0.0,0.0,30.33153846153846,0.0,0.0,0.0,0.0,62.997692307692304,36.15384615384615,4.346153846153846,1.5769230769230769,24.392994804757432,4.491369197251582,67.5001391181923,0.0,12.037692307692307,3.4023076923076925,13.08,6.113846153846153,68.51615384615386,12.033076923076921,0.11981474023350769,0.08594379140700002
Politicallunch-PoliticalLunchFlashbackGOPPrimaryDebate591.xml,31,politics,8,5.146774193548388,8.013225806451613,0.0,33.17967741935484,0.2832258064516129,6.104838709677419,0.0,0.0,0.10032258064516128,11.868064516129031,40.27419354838709,26.612903225806452,4.387096774193548,1.4193548387096775,36.10517956286401,4.049476421393027,31.991933609725788,0.5343760182467742,13.265483870967744,10.729032258064517,5.802903225806452,46.51193548387097,7.0038709677419355,2.9583870967741936,0.19802398243548391,0.17481277154852906
Crashsolo-OneMinuteJupiter166.xml,2,literature,11,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,18.6,50.0,12.0,0.0,17.429193899784444,0.0,73.5294117645,0.0,0.0,28.0,5.0,16.52,23.0,5.48,0.0523560209424,0.057183073810150004
Nitaai-JanmashtamiKirtana2007853.xml,27,religion,23,3.7974074074074076,0.0,0.0,0.0,5.9585185185185185,6.638518518518519,0.0,0.0,2.2044444444444444,6.348888888888888,7.772222222222222,13.827037037037037,1.037037037037037,0.8888888888888888,45.26176067135005,12.495763737595617,10.957703265370371,0.16972192511814813,19.895925925925926,25.667407407407406,24.37777777777778,1.9885185185185184,71.14925925925925,2.4555555555555553,0.17161140197793334,0.3922986944014184
Missomething-PinTheTailOnTheBeaver118.xml,15,default_category,0,0.44666666666666666,0.0,0.0,0.0,15.813333333333333,32.92666666666666,0.0,0.0,20.86933333333333,0.44666666666666666,27.870666666666672,16.0,2.6666666666666665,2.6666666666666665,5.384226579519903,3.9128540305051485,27.083333333333332,0.0,32.40933333333333,35.678666666666665,17.592000000000002,25.397333333333332,48.336,8.676,0.27486910994787994,0.16069909973316668
TheJAMAREPORT-STUDYSHOWSCHANGEINLIFESYTLEHABITS389.xml,16,health,21,0.0,0.0,0.0,93.75,3.203125,0.0,0.0,0.0,0.0,34.67875,60.510625,35.625,2.21875,1.40625,44.49537037037091,6.097494553376805,58.453237410099995,0.0,11.72625,23.264375,19.902500000000003,62.417500000000004,14.923750000000002,2.4425000000000003,0.1112565445025375,0.05938242280287501
Politicallunch-PoliticalLunch032709InterwebsWeedsAndNotreDame773.xml,28,politics,8,0.0,0.0,0.0,54.60321428571428,1.4903571428571427,0.0,0.0,0.0,4.322857142857143,0.0,51.18892857142857,30.059642857142858,10.125,2.8035714285714284,25.4805633364452,1.623093681917897,29.347444695589274,0.8023406731114285,15.421785714285715,3.8492857142857138,2.2564285714285712,48.54285714285715,3.995357142857143,2.9428571428571435,0.24495138369488575,0.19040078422502502
Telkes-NetSzemlehu600.xml,2,documentary,10,0.0,50.0,0.0,28.445,1.235,17.31,48.645,0.0,0.0,1.355,45.425,100.0,2.0,2.0,40.58845315903889,6.971677559911389,69.70477975615,0.935828877005,56.25,27.34,24.025000000000002,66.92500000000001,4.58,4.470000000000001,5.50392670157,1.9662179994739999
Redmonk-SAPsCSOPeterGrafOnEnvironmentalHealthSafetyManagement908.xml,2,technology,15,0.0,0.0,0.0,91.33500000000001,0.0,0.0,0.0,0.0,0.0,49.835,41.365,66.66499999999999,2.75,0.25,52.3779956427,3.289760348583889,13.1926121372,0.902934537245,41.475,38.405,6.735,35.089999999999996,31.74,17.959999999999997,3.7958115183228003,1.9618193014862
Culinarymedia-QuickBitesHawaiiDay1729.xml,3,travel,10,13.303333333333333,33.22666666666667,0.0,0.0,0.0,8.613333333333333,22.75,0.0,0.7433333333333333,0.38666666666666666,30.896666666666665,58.333333333333336,2.0,0.0,37.849382716044815,12.839506172834074,52.4934383202,0.29239766081866664,57.35,22.353333333333335,20.826666666666668,39.88,32.71,6.583333333333333,1.2303664921485333,0.5982229260137334
KELLYTV-FromNBAToBillboardRonArtestBlowingUp526.xml,23,music_and_entertainment,6,0.0,0.0,0.0,92.5,0.0,0.0,17.130434782608695,36.33347826086956,1.7682608695652176,17.072608695652175,16.03608695652174,16.152173913043477,3.369565217391304,2.4130434782608696,31.413052950649085,6.687505920244034,38.52504127682608,0.0,4.209130434782608,0.14478260869565218,4.209130434782608,0.0,95.06608695652174,0.7247826086956523,0.028454359207826085,0.02868716077434784
UBM-02003PerfectionThroughChrist2FaithVersusManifestation549.xml,70,religion,1,0.0,0.004428571428571428,0.0,96.90900000000002,0.0,2.3541428571428575,0.0,0.0,0.2367142857142857,96.55200000000002,0.0,30.725571428571428,2.742857142857143,1.1285714285714286,32.11447245564957,10.71459694989008,2.461651234623857,30.894816366534855,41.127857142857145,25.925714285714275,6.179999999999998,39.02214285714285,22.361142857142855,32.437714285714286,0.8296559461479144,0.4355967776394943
Kevinswancom-KISSOlsVsNewPackaging490.xml,12,educational,11,0.0,14.115,0.0,0.0,27.3725,3.23,0.20833333333333334,0.0,0.0,6.46,35.964166666666664,26.389166666666668,0.3333333333333333,0.16666666666666666,39.012309368191666,9.495279593318797,48.24561403511667,1.3811063218391666,15.535000000000002,22.752499999999998,11.25,9.050833333333333,71.91083333333334,7.789166666666667,0.06108202443278332,0.1334271722236167
Stupidfamouspeople-AngelinaJolieSignsAutographsOutsideTheChangelingMoviePre561.xml,2,music_and_entertainment,4,0.0,0.0,0.0,0.0,13.375,0.0,0.0,0.0,0.0,0.0,13.375,50.0,1.25,0.75,11.7745098039225,2.7015250544652774,454.5454545455,0.0,3.4,0.0,3.4,0.0,96.6,0.0,0.0130890052356,0.0395882818686
Infowarriorchannel-Karen_Russo_on_Alex_Jones_Tv_2_4_Wrongful_Death_Issues___The_Pri642.xml,1,the_mainstream_media,22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29,20.0,4.0,4.0,20.429193899774443,11.895424836607779,15.1745068285,0.0,67.03,27.31,22.95,44.84,5.32,26.89,1.37434554974,0.457464590481
Gnewsome-FBCKMFEB222009102.xml,20,religion,1,0.0,0.0,0.0,99.3655,0.0,0.0,0.0,0.0,1.488,54.598500000000016,40.5145,15.893,1.375,0.475,42.28581699346466,5.928104575165138,2.6595744680880005,6.1457861431935,63.163,36.50749999999999,36.2345,55.794000000000004,4.7355,3.2359999999999998,0.7362565445027099,0.35497492742141007
Publicdomain-advertisment_sunbeam_bread_6984.xml,4,movies_and_television,17,49.965,0.0,0.0,0.0,0.0,23.2375,23.2375,0.0,0.0,0.0,47.09,75.0,2.25,2.25,31.484095860570555,11.993464052284999,160.03024193574998,0.0,19.179999999999996,8.77,9.475,66.9175,0.1325,2.8075,0.3861256544499,0.193542711357575
Kcscienceinc-KCScienceINC897.xml,26,documentary,3,0.2726923076923077,2.839230769230769,3.0342307692307693,30.323076923076922,0.4676923076923077,0.0,0.0,0.0,1.2453846153846155,0.1757692307692308,35.07192307692307,21.53846153846154,1.1730769230769231,0.5192307692307693,30.921367521348728,4.166247695659359,30.667007411169244,0.830577804261923,18.07,13.004615384615384,10.958846153846155,22.793846153846154,15.835769230769234,2.6434615384615388,0.21445831655255387,0.21722800820186156
ShoutingBlueTiger-ToBeFree2493.xml,1,personal_or_auto-biographical,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.56732026145555,1.0893246187377779,151.515151515,0.0,36.27,0.0,46.8,7.07,29.87,16.27,0.0130890052356,0.0263921879124
UBM-02139SanctificationBeforeBlessing9837.xml,37,religion,1,0.0,2.7027027027027026,0.7848648648648648,93.48810810810811,0.0,1.314054054054054,0.0,0.0,5.958648648648649,52.793783783783766,35.663783783783785,32.28108108108108,8.594594594594595,2.3783783783783785,23.448024495083168,3.7178354825413513,1.7081143194351354,2.974549690467027,64.83972972972974,34.67864864864865,33.225945945945945,58.193243243243245,4.93027027027027,3.6137837837837834,0.9349794820999191,0.4679263586628866
Jumplynx-11VistaBlackberryStyledBackgroundsJumplynxVideoTutorial219.xml,12,art,0,8.666666666666666,33.725833333333334,5.151666666666666,1.7850000000000001,7.089999999999999,1.7733333333333334,0.0,0.0,0.1975,25.36833333333333,29.44583333333333,34.285833333333336,0.25,0.0,47.93209876543055,8.678286129265508,5.173062452974167,2.2416440189925,19.825,28.974166666666672,4.955833333333333,15.886666666666668,46.3025,32.855000000000004,1.5695898778363169,1.3423360018765083
Stupidfamouspeople-PaparazziFootageOfKellyRutherfordWithHusbandAndBabySon620.xml,3,music_and_entertainment,2,0.0,0.0,0.0,0.0,4.806666666666667,62.95333333333334,62.95333333333334,4.806666666666667,0.0,0.0,0.0,83.33333333333333,15.0,5.0,15.118082788669632,1.234567901234815,119.04761904733334,0.0,1.3766666666666667,62.65,5.16,0.11666666666666665,91.08999999999999,3.27,0.030541012216399998,0.15542066215073333
Etopianewsnow-GerryWolffAtTRECUKUpdatesTheDesertecStory381.xml,1,the_environment,9,9.11,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,96.79,100.0,5.0,2.0,33.14901960784445,6.143790849672223,8.74125874126,3.61904761905,84.91,28.29,26.86,71.16,1.43,0.56,9.90837696335,4.61863288467
