video,category,cluster
AnimalTVorg-movie_100357.xml,default_category,40
Aptureinc-OpenCongressBrowserWithIntegratedYouTubeChannelsAndTwitt197.xml,politics,40
ArchiveTVClassics-ep2_512kb507.xml,movies_and_television,41
ArchiveTVClassics-part11_512kb577.xml,movies_and_television,41
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,default_category,42
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,religion,42
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,religion,42
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,religion,42
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,religion,42
Adobedreamer-ApplicationWorkspaceOverview128.xml,educational,42
Adobedreamer-CodeToolbar161.xml,educational,42
Agaelebe-ResultsONDayAleksandarMandic715.xml,conferences_and_other_events,42
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,default_category,42
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,health,43
Anglicantv-ACNA2009PressConference187.xml,religion,43
Aramistech-AsusEeepc1005HAReview559.xml,technology,43
Aramistech-PimpYourMacMiniPart1405.xml,technology,43
ArchiveTVClassics-BH14_No_Place_Like_Home_512kb339.xml,movies_and_television,44
ACDigest-AnnapolisCityDigest103551.xml,default_category,45
ACDigest-AnnapolisCityDigest107788.xml,default_category,45
Apfelphone-SpecialEvent2009In7Minutes353.xml,videoblogging,46
ArchiveTVClassics-gam1_512kb540.xml,movies_and_television,47
ArchiveTVClassics-gam4_512kb544.xml,movies_and_television,47
ArchiveTVClassics-radarmen_chapter2_512kb836.xml,movies_and_television,47
ArchiveTVClassics-radarmen_chapter4_512kb983.xml,movies_and_television,47
Adobedreamer-DreamweaverViewOptions911.xml,educational,48
Albarra-MA123Set005Part3124.xml,default_category,48
Albarra-MeanValueTheorem1456.xml,educational,48
Albarra-Set007Problem2326.xml,default_category,48
Albarra-Set007Problem7852.xml,default_category,48
Albarra-Set007Problem8407.xml,default_category,48
Aramistech-PlanetOfTheJelliesGame983.xml,gaming,48
AnimalTVorg-movie_85664.xml,default_category,49
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,business,50
AIMTV-SeymourHershUSIsFundingAlQaedaToCounterIran937.xml,politics,50
Andmau-Brujitas947.xml,default_category,51
Andrekleinnett-DSCN0070250.xml,default_category,51
Andrekleinnett-DSCN1137531.xml,default_category,51
Alecmuffett-ITFuturologyWhatCouldHappenToTheWebBy2012423.xml,technology,52
Aptureinc-AptureGettingStartedVideo373.xml,technology,53
Aptureinc-ApturePlatformTour870.xml,default_category,53
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,religion,54
Aramistech-ChoosingTheRightMonitor697.xml,technology,54
Arincrumley-AdventuresInSelfDistributionPanelPowerToThePixel195.xml,business,54
