video,category,cluster
ArchiveTVClassics-radarmen_chapter9_512kb944.xml,movies_and_television,4
ArchiveTVClassics-ep5_512kb903.xml,movies_and_television,5
ArchiveTVClassics-ep6_512kb569.xml,movies_and_television,5
ArchiveTVClassics-ep9_512kb845.xml,movies_and_television,5
Abird-ThrownFromTheHolidayTrain826.xml,default_category,6
AceWebsites-HowToFindAndInstallATheme591.xml,default_category,6
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,default_category,6
Adobedreamer-TheDocumentToolbar845.xml,web_development_and_sites,6
Adobefireworks-FireworksSmartWebIntergration409.xml,educational,6
AlanTaylor925-EdinburghFestivalFringe114.xml,comedy,6
AlanTaylor925-FalklandsWarRemembrance209.xml,educational,6
Albarra-latexshort711.xml,default_category,6
Albarra-QuranPart5845.xml,educational,6
Albarra-whs2_1932.xml,educational,6
AnimalTVorg-movie_100357.xml,default_category,6
AnimalTVorg-movie_84755.xml,default_category,6
Antonwithagen-Wired665.xml,documentary,6
Apfelphone-SpecialEvent2009In7Minutes353.xml,videoblogging,6
Aptureinc-AptureGettingStartedVideo373.xml,technology,6
Aptureinc-ApturePlatformTour870.xml,default_category,6
Aramistech-3TipsForYoutubeAndYourBlog218.xml,technology,6
ArchiveTVClassics-ep12_512kb188.xml,movies_and_television,7
ArchiveTVClassics-gam1_512kb540.xml,movies_and_television,7
ArchiveTVClassics-gam4_512kb544.xml,movies_and_television,7
ArchiveTVClassics-radarmen_chapter2_512kb836.xml,movies_and_television,7
ArchiveTVClassics-radarmen_chapter4_512kb983.xml,movies_and_television,7
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,videoblogging,8
ABCNewspapers-BlackBeltGranny347.xml,the_mainstream_media,8
Adobedreamer-CreatingNewPages952.xml,technology,8
Adobedreamer-DreamweaverViewOptions911.xml,educational,8
Adobedreamer-HowToCreateAnEmailLink283.xml,technology,8
Adobedreamer-Introduction127.xml,educational,8
Adobefireworks-BlurDodgeAndSharpen840.xml,educational,8
Adobefireworks-BrushPreserve315.xml,educational,8
Adobefireworks-ImageMasks896.xml,educational,8
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,educational,8
Adobefireworks-WorkingWithLayersCS3Style263.xml,educational,8
Adventcalendar-December18th499.xml,educational,8
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,default_category,8
Albarra-12_2_29518.xml,default_category,8
Albarra-AlbarraR3_3_1to3911904.xml,default_category,8
Albarra-Review3SectionIProblem6397.xml,default_category,8
Albarra-SubtractionMadeEasy779.xml,default_category,8
Alecmuffett-Reuse20563.xml,default_category,8
Amberlrhea-ThanksForTheMemoriesNowGetOutOfMyClosetEpisode3696.xml,personal_or_auto-biographical,8
AmnestyVlaanderen-AnnVanElsen532.xml,default_category,8
AmnestyVlaanderen-BartPeetersSteuntSharifOmarEnZijnDorpJayyus321.xml,default_category,8
AnimalTVorg-movie_125153.xml,default_category,8
Aramistech-RemoteAccessAnywhereFREEOnTheIphonePART2475.xml,technology,8
Arincrumley-AdventuresInSelfDistributionPanelPowerToThePixel195.xml,business,8
Arincrumley-ArinCrumleyASTHEDUSTSETTLESPreproduction82108199.xml,videoblogging,8
10zenmonkeys-DearInternetImSorry675.xml,technology,9
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,documentary,9
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,music_and_entertainment,9
210tvmusic-VerityBandRawAndUncut354.xml,music_and_entertainment,9
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,default_category,9
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,default_category,9
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,religion,9
Aabbey1-DonnielHartmanGenesis1822970.xml,religion,9
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,religion,9
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,religion,9
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,religion,9
Aabbey1-ParadigmsOfResponseInPostHolocaustPhilosophyRabbiRachelS920.xml,religion,9
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,religion,9
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,religion,9
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,videoblogging,9
ABCNewspapers-ChemnitzerConcertina100.xml,the_mainstream_media,9
Acnethai-414.xml,health,9
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,health,9
Adobedreamer-ApplicationWorkspaceOverview128.xml,educational,9
Adobedreamer-CleaningUpYourCode369.xml,technology,9
Adobedreamer-CodeToolbar161.xml,educational,9
Adobedreamer-CoveredInTisCourse132.xml,educational,9
Adobedreamer-TheBasics983.xml,educational,9
Adobedreamer-TheInsertBar208.xml,web_development_and_sites,9
Adobedreamer-TheStructureOfXMLCode806.xml,technology,9
Adobedreamer-WhatIsMySQL343.xml,technology,9
Adventcalendar-December15th618.xml,educational,9
Adventcalendar-December17th902.xml,default_category,9
Aerobroken-ABNRockUpdate11072008WS229.xml,music_and_entertainment,9
Aerobroken-ABNRockUpdate11212008339.xml,music_and_entertainment,9
Aerobroken-ABNRockUpdate12052008776.xml,music_and_entertainment,9
Agahran-ClosetCollapsePart1534.xml,personal_or_auto-biographical,9
AGORANEWS3-Villaverde01175.xml,citizen_journalism,9
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,default_category,9
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,personal_or_auto-biographical,9
AlanTaylor925-EdinburghFestivalCavalcade544.xml,music_and_entertainment,9
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,conferences_and_other_events,9
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,conferences_and_other_events,9
Albarra-12_2_41158.xml,default_category,9
Albarra-12_2_56990.xml,default_category,9
Albarra-3_4637.xml,educational,9
Albarra-A1_4865.xml,default_category,9
Albarra-activity2_1946.xml,educational,9
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,default_category,9
Albarra-MA123Set005Part3124.xml,default_category,9
Albarra-MeanValueTheorem1456.xml,educational,9
Albarra-MeanValueTheorem2541.xml,educational,9
Albarra-part12675.xml,default_category,9
Albarra-part5590.xml,default_category,9
Albarra-Problem12217124.xml,default_category,9
Albarra-Problem12315755.xml,educational,9
Albarra-Problem12322851.xml,educational,9
Albarra-Problem1234514.xml,educational,9
Albarra-QuranPart1_2ndversion977.xml,educational,9
Albarra-QuranPart2675.xml,educational,9
Albarra-Set007Problem10354.xml,default_category,9
Albarra-Set007Problem15207.xml,default_category,9
Albarra-Set007Problem2326.xml,default_category,9
Albarra-Set007Problem6316.xml,default_category,9
Albarra-Set007Problem7852.xml,default_category,9
Albarra-Set007Problem8407.xml,default_category,9
Alefarendsen-SpringSourceToolSuiteErrorAnalysis486.xml,default_category,9
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,default_category,9
AliaK-VloMo08Day3PalmBeachSydney662.xml,travel,9
Alienbabeltech-JohnCarmackCriticizesPhysX861.xml,gaming,9
Allusel-AquaticaTheUnderwaterAdventure954.xml,gaming,9
AmnestyVlaanderen-GeertHosteSteuntAungSanSuuKyi704.xml,default_category,9
Andmau-Brujitas947.xml,default_category,9
Andrekleinnett-DSCN0070250.xml,default_category,9
Andrekleinnett-DSCN1137531.xml,default_category,9
Andrekleinnett-R9D091495.xml,default_category,9
Andresworld-BigSamsFunkyNationLiveAtCargo338.xml,music_and_entertainment,9
Andresworld-PablosFinestHourVantagePoint725.xml,music_and_entertainment,9
Anglicantv-ACC14FridayVideoTape1Part1338.xml,religion,9
Anglicantv-ACC14FridayVideoTape1Part2527.xml,religion,9
Anglicantv-AnglicanReport1FromGenCon2009156.xml,religion,9
Anglicantv-ArchbishopDucansSermon486.xml,religion,9
Anglicantv-BihsopDucanSpeaksToTheInauguralAssemblyOfACNA687.xml,religion,9
Anglicantv-FCA2009ArchbishopVenables921.xml,religion,9
Anglicantv-FCA2009BishopBenn159.xml,religion,9
Anglicantv-FCA2009InterviewWithArchbishopJensenAndArchbishopVeneabl988.xml,religion,9
Anglicantv-FCA2009RevRoberts569.xml,religion,9
Anham-linkfluenceLinkspreadOrangeIPhone3GFr960.xml,business,9
AnimalTVorg-movie_107997.xml,default_category,9
ArahanClaveau-BeyondHuman746.xml,art,9
Aramistech-ChoosingTheRightMonitor697.xml,technology,9
Aramistech-ChoosingTheRightMP3Player813.xml,technology,9
Aramistech-LCDOrPlasma881.xml,technology,9
Aramistech-PlanetOfTheJelliesGame983.xml,gaming,9
Aramistech-TaurusMillenniumProPT140Part2805.xml,technology,9
Aramistech-UpgradingYourMotherboard513.xml,technology,9
Aramistech-WirelessNForYourMacMini850.xml,technology,9
Arincrumley-arinCrumleyAsTheDustSettlesProduction08_22_08548.xml,videoblogging,9
