video,category,cluster
210tvmusic-VerityBandRawAndUncut354.xml,music_and_entertainment,10
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,default_category,10
Aabbey1-DonnielHartmanGenesis1822970.xml,religion,10
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,religion,10
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,religion,10
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,videoblogging,10
ABCNewspapers-ChemnitzerConcertina100.xml,the_mainstream_media,10
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,health,10
Adobedreamer-CoveredInTisCourse132.xml,educational,10
Adventcalendar-December17th902.xml,default_category,10
Aerobroken-ABNRockUpdate11072008WS229.xml,music_and_entertainment,10
Aerobroken-ABNRockUpdate11212008339.xml,music_and_entertainment,10
Aerobroken-ABNRockUpdate12052008776.xml,music_and_entertainment,10
Agahran-ClosetCollapsePart1534.xml,personal_or_auto-biographical,10
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,conferences_and_other_events,10
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,conferences_and_other_events,10
Albarra-12_2_41158.xml,default_category,10
Albarra-12_2_56990.xml,default_category,10
Albarra-3_4637.xml,educational,10
Albarra-A1_4865.xml,default_category,10
Albarra-activity2_1946.xml,educational,10
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,default_category,10
Albarra-MA123Set005Part3124.xml,default_category,10
Albarra-MeanValueTheorem1456.xml,educational,10
Albarra-MeanValueTheorem2541.xml,educational,10
Albarra-part12675.xml,default_category,10
Albarra-Problem12217124.xml,default_category,10
Albarra-Problem12315755.xml,educational,10
Albarra-Problem12322851.xml,educational,10
Albarra-Problem1234514.xml,educational,10
Albarra-QuranPart1_2ndversion977.xml,educational,10
Albarra-QuranPart2675.xml,educational,10
Albarra-Set007Problem10354.xml,default_category,10
Albarra-Set007Problem15207.xml,default_category,10
Albarra-Set007Problem6316.xml,default_category,10
Alefarendsen-SpringSourceToolSuiteErrorAnalysis486.xml,default_category,10
AliaK-VloMo08Day3PalmBeachSydney662.xml,travel,10
Alienbabeltech-JohnCarmackCriticizesPhysX861.xml,gaming,10
Allusel-AquaticaTheUnderwaterAdventure954.xml,gaming,10
AmnestyVlaanderen-GeertHosteSteuntAungSanSuuKyi704.xml,default_category,10
Andmau-Brujitas947.xml,default_category,10
Andrekleinnett-DSCN0070250.xml,default_category,10
Andrekleinnett-DSCN1137531.xml,default_category,10
Andrekleinnett-R9D091495.xml,default_category,10
Andresworld-BigSamsFunkyNationLiveAtCargo338.xml,music_and_entertainment,10
Andresworld-PablosFinestHourVantagePoint725.xml,music_and_entertainment,10
Anglicantv-ACC14FridayVideoTape1Part1338.xml,religion,10
Anglicantv-ACC14FridayVideoTape1Part2527.xml,religion,10
Anglicantv-BihsopDucanSpeaksToTheInauguralAssemblyOfACNA687.xml,religion,10
Arincrumley-arinCrumleyAsTheDustSettlesProduction08_22_08548.xml,videoblogging,10
10zenmonkeys-DearInternetImSorry675.xml,technology,11
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,music_and_entertainment,11
8bitjoystick-TiggaRyuDaCatsAwesomeOutsideAdventure537.xml,default_category,11
Aabbey1-DavidHartmanChallengesFacingModernJewryInIsraelAndTheD328.xml,religion,11
Aabbey1-DavidHartmanTheContingentFeatureOfTheJewishViewOfHisto566.xml,religion,11
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,religion,11
Aabbey1-DonnielHartmanStoriesOfTheProphets646.xml,religion,11
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,religion,11
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,religion,11
ABCNewspapers-BlackBeltGranny347.xml,the_mainstream_media,11
AbsoluteDisaster-CraigTheWerewolf1753.xml,comedy,11
Adobedreamer-ApplicationWorkspaceOverview128.xml,educational,11
Adobedreamer-CleaningUpYourCode369.xml,technology,11
Adobedreamer-CodeToolbar161.xml,educational,11
Adobedreamer-DreamweaverViewOptions911.xml,educational,11
Adobedreamer-TheBasics983.xml,educational,11
Adobedreamer-TheStructureOfXMLCode806.xml,technology,11
Adobedreamer-using_mysql_admin852.xml,technology,11
Adobedreamer-XMLBasics582.xml,technology,11
Adobefireworks-WorkingWithLayersCS3Style263.xml,educational,11
Agaelebe-14EDTEDCarlosBrando444.xml,conferences_and_other_events,11
Agaelebe-ResultsONDayAleksandarMandic715.xml,conferences_and_other_events,11
AGORANEWS3-Villaverde01175.xml,citizen_journalism,11
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,default_category,11
AlanTaylor925-LastVoyageOfTheQE2755.xml,school_and_education,11
Albarra-part5590.xml,default_category,11
Albarra-Set007Problem2326.xml,default_category,11
Alexodam-NameCompetition565.xml,technology,11
Alfocus-BannedBooksWeekIdLikeToFindBLEEP872.xml,default_category,11
Andersonuniversity-SimManDedication503.xml,educational,11
Anglicantv-ACNA2009PressConference187.xml,religion,11
Anglicantv-AnglicanReport1FromGenCon2009156.xml,religion,11
Anglicantv-ArchbishopDucansSermon486.xml,religion,11
Anglicantv-FCA2009ArchbishopVenables921.xml,religion,11
Anglicantv-FCA2009BishopBenn159.xml,religion,11
Anglicantv-FCA2009InterviewWithArchbishopJensenAndArchbishopVeneabl988.xml,religion,11
Anglicantv-FCA2009RevRoberts569.xml,religion,11
Anglicantv-RickWarrenWelcome39thProvinceOfAnglicanChurch482.xml,religion,11
Anham-linkfluenceLinkspreadOrangeIPhone3GFr960.xml,business,11
AnimalTVorg-movie_107997.xml,default_category,11
Annexdshow-AnnexdShortsCarlsImpressions905.xml,comedy,11
Appshow-AppShow1727.xml,default_category,11
Aptureinc-OpenCongressBrowserWithIntegratedYouTubeChannelsAndTwitt197.xml,politics,11
ArahanClaveau-BeyondHuman746.xml,art,11
Aramistech-AsusEeepc1005HAReview559.xml,technology,11
Aramistech-LCDOrPlasma881.xml,technology,11
Aramistech-PimpYourMacMiniPart1405.xml,technology,11
Aramistech-PlanetOfTheJelliesGame983.xml,gaming,11
Aramistech-RemoteAccessAnywhereFREEOnTheIphonePART2475.xml,technology,11
Aramistech-TaurusMillenniumProPT140Part2805.xml,technology,11
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,personal_or_auto-biographical,12
AnimalTVorg-movie_85664.xml,default_category,12
571mul470r-OhhhhhhBama392.xml,the_environment,13
Abird-ThrownFromTheHolidayTrain826.xml,default_category,13
AceWebsites-HowToFindAndInstallATheme591.xml,default_category,13
Adobedreamer-HTMLTutorial576.xml,educational,13
Adobefireworks-FireworksSmartWebIntergration409.xml,educational,13
AnimalTVorg-movie_84755.xml,default_category,13
Apfelphone-SpecialEvent2009In7Minutes353.xml,videoblogging,13
Aptureinc-AptureGettingStartedVideo373.xml,technology,13
Actorschecklist-ArgentinasBikinisAndSoccerBallsTranceBandTSpigotJunebugs517.xml,default_category,14
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,music_and_entertainment,14
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,default_category,14
AlanTaylor925-AloneShortFilm417.xml,movies_and_television,14
AlanTaylor925-EdinburghFestivalCavalcade544.xml,music_and_entertainment,14
AlanTaylor925-EdinburghFestivalFringe114.xml,comedy,14
AlanTaylor925-FalklandsWarRemembrance209.xml,educational,14
Albarra-QuranPart5845.xml,educational,14
Aramistech-3TipsForYoutubeAndYourBlog218.xml,technology,14
Aramistech-FlipVideoCamcorderRecordYourself153.xml,technology,14
Aramistech-WirelessNForYourMacMini850.xml,technology,14
AliaK-NaVloPoMo26Day26SultanAhmetHagiaSofia834.xml,travel,15
Aramistech-RegistryCleanerFix597.xml,technology,15
Anglicantv-AMW2009TeachingThree610.xml,religion,16
Arincrumley-CantWeAllJustGetALong760.xml,educational,16
Adobedreamer-Basics313.xml,educational,17
Adobedreamer-ConstructionOfABasicWebsite690.xml,educational,17
ArchiveTVClassics-BH02_Getting_Settled_512kb315.xml,movies_and_television,17
ArchiveTVClassics-BH08_Jethro_Goes_To_School_512kb502.xml,movies_and_television,17
ArchiveTVClassics-BH14_No_Place_Like_Home_512kb339.xml,movies_and_television,17
ArchiveTVClassics-BH16_Back_To_Californy_512kb345.xml,movies_and_television,17
ArchiveTVClassics-BH20_Jed_Throws_A_WingDing_512kb959.xml,movies_and_television,17
ArchiveTVClassics-radarmen_chapter9_512kb944.xml,movies_and_television,18
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,religion,19
Aaronjupiter-MuscleUp759.xml,documentary,19
Adobedreamer-ThePropertiesOfDreamweaverCS3330.xml,technology,19
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,business,19
Ansmtug-VMwareManagementWithPowerShell173.xml,technology,19
