video,category,cluster
Adobedreamer-HowToCreateAnEmailLink283.xml,technology,9
Adobedreamer-TheInsertBar208.xml,web_development_and_sites,9
Adobedreamer-TheStructureOfXMLCode806.xml,technology,9
Adobedreamer-WhatIsMySQL343.xml,technology,9
Adobefireworks-BlurDodgeAndSharpen840.xml,educational,9
Adobefireworks-ImageMasks896.xml,educational,9
Adobefireworks-WorkingWithLayersCS3Style263.xml,educational,9
Adventcalendar-December15th618.xml,educational,9
Adventcalendar-December18th499.xml,educational,9
Agaelebe-14EDTEDCarlosBrando444.xml,conferences_and_other_events,9
Agaelebe-RubyRailsNoMundoRealFbioKung992.xml,default_category,9
Albarra-latexshort711.xml,default_category,9
Albarra-Set007Problem2326.xml,default_category,9
Albarra-Set007Problem7852.xml,default_category,9
Albarra-Set007Problem8407.xml,default_category,9
Albarra-whs2_1932.xml,educational,9
Alfocus-FreedomToReadFoundationMidwinterAuthorEventFeaturingLaur843.xml,default_category,9
Amberlrhea-ThanksForTheMemoriesNowGetOutOfMyClosetEpisode3696.xml,personal_or_auto-biographical,9
AmnestyVlaanderen-AnnVanElsen532.xml,default_category,9
Appshow-AppShow1727.xml,default_category,9
Aramistech-ChoosingTheRightMonitor697.xml,technology,9
Arincrumley-AdventuresInSelfDistributionPanelPowerToThePixel195.xml,business,9
10zenmonkeys-DearInternetImSorry675.xml,technology,10
11minutu-EntrevistaJuanJosIbarretxePolitika2011Minutu923.xml,documentary,10
Aabbey1-ShalomHartmanInstitutesInnovativeTheologyConference661.xml,religion,10
Actorschecklist-TurboTheTrailerAndFilmComposerJermaineStegallConductsTh636.xml,default_category,10
Adobedreamer-XMLBasics582.xml,technology,10
Aerobroken-ABNRockUpdate11212008339.xml,music_and_entertainment,10
AGORAVIDEOS4-animalesNocturnosEnElESTAS405.xml,default_category,10
AlanTaylor925-ALANANDREWTAYLORFILMMAKERSHOWREEL915.xml,personal_or_auto-biographical,10
AlanTaylor925-AloneShortFilm417.xml,movies_and_television,10
AlanTaylor925-EdinburghFestivalCavalcade544.xml,music_and_entertainment,10
Albarra-Set007Problem15207.xml,default_category,10
Alexodam-NameCompetition565.xml,technology,10
AliaK-NaVloPoMo26Day26SultanAhmetHagiaSofia834.xml,travel,10
Allusel-AquaticaTheUnderwaterAdventure954.xml,gaming,10
Andresworld-BigSamsFunkyNationLiveAtCargo338.xml,music_and_entertainment,10
Andresworld-TheSecretOfAMojito234.xml,personal_or_auto-biographical,10
Anglicantv-ACC14FridayVideoTape1Part1338.xml,religion,10
Anglicantv-ACC14FridayVideoTape1Part2527.xml,religion,10
Anglicantv-ACNA2009PressConference187.xml,religion,10
Anglicantv-AnglicanReport1FromGenCon2009156.xml,religion,10
Anglicantv-ArchbishopDucansSermon486.xml,religion,10
Anglicantv-FCA2009ArchbishopVenables921.xml,religion,10
Anglicantv-FCA2009BishopBenn159.xml,religion,10
Anglicantv-FCA2009InterviewWithArchbishopJensenAndArchbishopVeneabl988.xml,religion,10
Anglicantv-FCA2009RevRoberts569.xml,religion,10
AnimalTVorg-movie_107997.xml,default_category,10
Aptureinc-OpenCongressBrowserWithIntegratedYouTubeChannelsAndTwitt197.xml,politics,10
Aramistech-AsusEeepc1005HAReview559.xml,technology,10
Aramistech-ChoosingTheRightMP3Player813.xml,technology,10
Aramistech-LCDOrPlasma881.xml,technology,10
Aramistech-PimpYourMacMiniPart1405.xml,technology,10
Aramistech-PlanetOfTheJelliesGame983.xml,gaming,10
Aramistech-UpgradingYourMotherboard513.xml,technology,10
Aabbey1-HolyEnvyLecturesOnReligiousPluralismInHonorOfKristerSt239.xml,religion,11
Adobedreamer-TheBasics983.xml,educational,11
Adobedreamer-using_mysql_admin852.xml,technology,11
Adobefireworks-ImportAndExportWithFireworksCS3111.xml,educational,11
AlanTaylor925-LastVoyageOfTheQE2755.xml,school_and_education,11
Albarra-part5590.xml,default_category,11
Alecmuffett-ITFuturologyWhatCouldHappenToTheWebBy2012423.xml,technology,11
Andersonuniversity-SimManDedication503.xml,educational,11
Aramistech-RemoteAccessAnywhereFREEOnTheIphonePART2475.xml,technology,11
Actorschecklist-DeadlyPursuitCarChaseThrillerFastestBassGuitaristHollywo111.xml,music_and_entertainment,12
Agaelebe-ResultsONDayAleksandarMandic715.xml,conferences_and_other_events,12
Annexdshow-AnnexdShortsCarlsImpressions905.xml,comedy,12
Antonwithagen-Wired665.xml,documentary,12
Aramistech-FlipVideoCamcorderRecordYourself153.xml,technology,12
Aramistech-RegistryCleanerFix597.xml,technology,12
Aramistech-WirelessNForYourMacMini850.xml,technology,12
210tvmusic-InterviewWithVerityBandAtTheWarhol635.xml,music_and_entertainment,13
210tvmusic-VerityBandRawAndUncut354.xml,music_and_entertainment,13
8bitjoystick-DaveHorsey_seattlePi_eventmp4203.xml,default_category,13
Aabbey1-DonnielHartmanGenesis1822970.xml,religion,13
Aabbey1-DonnielHartmanHowDreamsForFutureCanBecomeNightmaresFor365.xml,religion,13
Aabbey1-DonnielHartmanOnRoshHashana5769RethinkWhoYouAre237.xml,religion,13
Aabbey1-RachelSabathBeitHalachmiThreeModelsOfTorahOnCelebrating136.xml,religion,13
Aabbey1-SoloveitchikTheRabbiAndHartmanThePhilosopher602.xml,videoblogging,13
ABCNewspapers-ChemnitzerConcertina100.xml,the_mainstream_media,13
Acnethai-EP4HowToMakeUpForAcneFromBobbiBrown565.xml,health,13
Adobedreamer-CoveredInTisCourse132.xml,educational,13
Adventcalendar-December17th902.xml,default_category,13
Aerobroken-ABNRockUpdate11072008WS229.xml,music_and_entertainment,13
Aerobroken-ABNRockUpdate12052008776.xml,music_and_entertainment,13
Agahran-ClosetCollapsePart1534.xml,personal_or_auto-biographical,13
AGORANEWS3-Villaverde01175.xml,citizen_journalism,13
ALAOIF-CoryDoctorowPrivacyIsItTimeForARevolution901.xml,conferences_and_other_events,13
Alawash-PalReveresOrBenedictArnoldsWhistleblowingInThePost911Ag621.xml,conferences_and_other_events,13
Albarra-12_2_41158.xml,default_category,13
Albarra-12_2_56990.xml,default_category,13
Albarra-3_4637.xml,educational,13
Albarra-A1_4865.xml,default_category,13
Albarra-activity2_1946.xml,educational,13
Albarra-limitCalculusMathDerivativeTangentLineLinearEquationInte958.xml,default_category,13
Albarra-MA123Set005Part3124.xml,default_category,13
Albarra-MeanValueTheorem1456.xml,educational,13
Albarra-MeanValueTheorem2541.xml,educational,13
Albarra-part12675.xml,default_category,13
Albarra-Problem12217124.xml,default_category,13
Albarra-Problem12315755.xml,educational,13
Albarra-Problem12322851.xml,educational,13
Albarra-Problem1234514.xml,educational,13
Albarra-QuranPart1_2ndversion977.xml,educational,13
Albarra-QuranPart2675.xml,educational,13
Albarra-Set007Problem10354.xml,default_category,13
Albarra-Set007Problem6316.xml,default_category,13
Alefarendsen-SpringSourceToolSuiteErrorAnalysis486.xml,default_category,13
AliaK-VloMo08Day3PalmBeachSydney662.xml,travel,13
Alienbabeltech-JohnCarmackCriticizesPhysX861.xml,gaming,13
AmnestyVlaanderen-GeertHosteSteuntAungSanSuuKyi704.xml,default_category,13
Andmau-Brujitas947.xml,default_category,13
Andrekleinnett-DSCN0070250.xml,default_category,13
Andrekleinnett-DSCN1137531.xml,default_category,13
Andrekleinnett-R9D091495.xml,default_category,13
Andresworld-PablosFinestHourVantagePoint725.xml,music_and_entertainment,13
Anglicantv-BihsopDucanSpeaksToTheInauguralAssemblyOfACNA687.xml,religion,13
Anham-linkfluenceLinkspreadOrangeIPhone3GFr960.xml,business,13
ArahanClaveau-BeyondHuman746.xml,art,13
Aramistech-TaurusMillenniumProPT140Part2805.xml,technology,13
Arincrumley-arinCrumleyAsTheDustSettlesProduction08_22_08548.xml,videoblogging,13
AbsoluteDisaster-CraigTheWerewolf1753.xml,comedy,14
Alfocus-BannedBooksWeekIdLikeToFindBLEEP872.xml,default_category,14
AnimalTVorg-movie_85664.xml,default_category,14
1801Media-iPhone3GWhatDoPeopleKnow259.xml,default_category,15
Aabbey1-MajorityAndMinorityInJewishLifeNoamZoharLLR668.xml,religion,15
AnimalTVorg-movie_20361.xml,documentary,15
Aramistech-ZuneOrIpod123.xml,technology,15
Aabbey1-DonnielHartmanIsraelsStrugglesInGazaToFightAJustWarIn468.xml,videoblogging,16
ABCNewspapers-BlackBeltGranny347.xml,the_mainstream_media,16
Adobedreamer-CreatingNewPages952.xml,technology,16
Adobedreamer-Introduction127.xml,educational,16
Adobefireworks-BrushPreserve315.xml,educational,16
Albarra-12_2_29518.xml,default_category,16
Albarra-AlbarraR3_3_1to3911904.xml,default_category,16
Albarra-Review3SectionIProblem6397.xml,default_category,16
Albarra-SubtractionMadeEasy779.xml,default_category,16
Alecmuffett-Reuse20563.xml,default_category,16
AmnestyVlaanderen-BartPeetersSteuntSharifOmarEnZijnDorpJayyus321.xml,default_category,16
AnimalTVorg-movie_125153.xml,default_category,16
Arincrumley-ArinCrumleyASTHEDUSTSETTLESPreproduction82108199.xml,videoblogging,16
ArchiveTVClassics-ep5_512kb903.xml,movies_and_television,17
ArchiveTVClassics-ep6_512kb569.xml,movies_and_television,17
ArchiveTVClassics-ep9_512kb845.xml,movies_and_television,17
Aabbey1-MicahGoodmanTheComplexitiesOfIsraeliIdentity348.xml,religion,18
Aaronjupiter-MuscleUp759.xml,documentary,18
Agimble-TheProfitPartnerPresentsFrazierOLeary476.xml,business,18
Ansmtug-VMwareManagementWithPowerShell173.xml,technology,18
Andresworld-PetestockTheGrandTour834.xml,music_and_entertainment,19
Anglicantv-RickWarrenWelcome39thProvinceOfAnglicanChurch482.xml,religion,19
ArchiveTVClassics-ep2_512kb507.xml,movies_and_television,19
ArchiveTVClassics-gam13_512kb201.xml,movies_and_television,19
ArchiveTVClassics-part11_512kb577.xml,movies_and_television,19
