cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
31,1,2,0,18,2,8,9,2,1,3,0,0,0,4,1,3,0,0,1,3,1,0,2,9,1,5
32,1,6,0,11,6,2,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,3,14,5,5
33,0,0,0,3,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,7,1,0
34,5,5,0,13,5,7,1,1,0,2,1,3,3,8,0,0,3,0,0,0,2,0,2,12,2,4
35,3,9,0,35,11,11,10,2,2,3,4,2,2,16,1,16,0,2,2,5,0,0,7,26,6,1
36,2,9,2,46,7,25,26,1,0,6,6,17,3,2,0,1,3,0,2,7,6,0,10,25,5,5
37,7,5,2,34,2,15,7,0,0,6,0,8,2,3,0,1,4,3,1,2,1,0,5,13,1,6
38,2,5,2,11,6,2,4,0,6,8,1,2,5,3,3,5,1,6,15,1,1,1,9,33,24,5
39,1,0,9,0,0,24,38,4,0,0,0,4,0,0,0,0,6,1,0,5,0,0,0,17,0,1
4,1,1,0,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2
40,0,0,0,25,0,2,2,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,1,0
41,1,29,0,3,3,7,3,2,1,5,0,10,1,1,0,1,4,2,0,2,2,0,0,10,2,5
42,1,3,0,0,3,16,9,0,1,8,0,7,1,1,1,0,0,3,0,4,0,0,0,15,4,4
43,2,3,2,0,4,7,5,0,0,6,0,2,1,1,1,2,1,6,1,3,1,0,3,18,8,1
44,2,3,0,0,2,7,2,1,0,11,3,5,0,0,1,1,3,2,0,1,3,0,1,11,3,0
45,1,9,0,2,6,4,0,0,3,2,1,0,0,0,1,2,0,7,7,1,0,0,5,15,5,5
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,0,17,1,3,7,6,10,2,0,11,0,23,1,4,1,5,4,1,1,2,2,0,4,25,8,2
48,3,1,1,1,10,1,2,2,1,8,0,0,0,2,2,1,0,15,0,0,1,0,5,9,7,0
49,0,2,0,2,1,3,12,2,0,2,0,62,0,0,0,0,2,0,0,1,2,0,3,4,3,0
5,3,16,1,0,6,3,2,0,1,7,0,5,0,6,0,0,4,1,0,1,1,0,1,9,5,1
6,3,5,1,0,2,3,1,0,1,5,0,1,0,3,2,1,0,1,1,0,2,0,4,9,11,1
7,2,1,2,2,3,10,14,1,1,5,0,1,1,1,1,0,2,2,2,0,1,1,2,19,6,2
8,32,10,0,1,22,15,8,2,6,67,0,16,7,1,3,2,3,10,0,1,1,0,16,46,22,8
9,0,1,1,13,1,7,7,0,1,2,0,1,1,0,1,0,4,0,1,2,0,0,1,11,5,0
