cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
3,5,7,0,0,6,4,2,1,1,16,1,2,0,0,2,1,0,6,0,0,1,0,5,12,10,3
30,0,3,0,1,1,1,0,0,0,3,4,3,1,0,0,1,0,3,0,0,0,0,4,6,3,4
31,3,1,0,0,3,1,2,0,2,1,0,1,7,1,0,0,1,3,0,0,0,0,1,8,3,1
32,2,1,1,0,0,0,0,0,0,4,0,1,1,0,1,0,0,1,0,0,0,0,4,3,4,1
33,0,5,1,5,3,10,10,1,0,2,0,67,1,1,0,2,3,1,0,1,3,0,2,10,0,1
34,4,14,1,2,4,3,1,1,0,10,1,0,0,1,0,1,0,1,0,0,1,0,3,14,12,0
35,3,4,1,1,2,23,17,2,1,11,3,23,1,3,10,7,9,1,0,2,3,0,1,24,9,2
36,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
37,1,1,0,0,4,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0
38,4,11,0,0,2,1,1,1,3,10,0,1,2,1,0,1,0,3,0,0,2,0,4,9,11,4
39,3,6,0,0,0,0,2,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,6,3,1,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,4,0,0,2,17,5,11,1,3,24,0,17,0,1,3,0,4,1,1,5,0,0,2,35,13,2
41,0,3,1,12,0,14,11,7,0,3,1,3,1,15,0,0,3,0,6,3,0,0,1,19,3,1
42,0,8,0,5,2,3,5,0,1,3,0,0,1,2,0,2,1,2,0,2,1,0,0,6,5,2
43,7,4,0,0,2,0,1,0,0,10,0,0,0,0,2,0,0,2,0,0,1,0,0,6,3,4
44,0,0,1,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2
45,1,2,1,6,13,40,25,4,1,3,0,9,0,5,0,2,5,1,1,15,8,0,1,18,6,1
46,1,0,1,17,0,4,2,0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,15,3,1
47,1,0,1,5,1,6,1,1,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,3,2,1
48,1,4,1,15,4,4,4,2,0,2,0,1,9,3,1,3,2,2,0,0,1,0,2,10,0,2
49,2,18,0,36,6,16,5,1,1,1,0,2,1,6,0,0,1,0,0,0,3,0,3,15,3,1
5,2,5,1,2,4,1,2,0,1,1,0,0,5,1,1,3,0,1,0,0,0,0,3,5,1,0
50,1,1,0,14,3,3,4,0,0,0,0,0,0,2,0,0,2,1,6,0,0,0,1,6,1,1
51,0,6,0,7,5,9,3,0,1,3,1,1,0,0,0,2,0,6,0,0,1,1,2,11,10,2
52,1,8,2,2,3,8,9,2,3,10,0,5,5,1,5,6,5,1,1,0,1,0,2,15,8,4
53,5,3,1,12,0,7,6,1,0,1,0,7,1,2,0,1,3,0,0,3,1,0,1,8,0,2
54,3,3,0,3,2,0,1,1,1,9,0,0,0,0,0,1,0,2,0,0,0,0,4,6,2,1
55,5,4,3,16,2,41,25,9,0,3,0,6,2,1,0,2,2,0,1,2,6,1,1,16,6,2
56,0,0,0,17,0,1,6,0,0,2,0,0,2,6,0,0,0,1,4,3,1,0,0,9,2,3
57,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,2
58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,2,1,3,4,10,12,1,0,5,1,64,0,1,0,0,6,2,0,2,1,0,34,28,5,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60,3,9,0,1,7,3,4,0,0,21,2,2,0,1,1,0,2,5,0,0,1,0,3,19,11,2
61,2,1,3,44,5,5,3,0,2,0,0,0,3,1,0,0,0,0,0,1,3,2,0,6,1,0
62,0,0,0,28,1,0,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,0
63,4,2,0,0,1,0,4,0,1,6,0,0,0,2,0,1,0,2,0,0,0,0,3,2,3,3
64,3,7,0,0,1,2,1,1,3,10,0,0,0,0,0,1,0,4,0,0,0,0,0,9,7,2
65,3,1,0,1,4,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,9,0,2
66,1,20,0,15,0,0,2,0,0,2,1,0,0,4,0,0,3,0,0,0,1,0,2,8,1,1
67,5,3,1,6,4,1,2,0,1,1,0,0,3,7,1,4,1,2,0,3,1,0,3,13,4,3
68,0,4,1,14,4,8,7,3,0,2,0,1,3,0,2,2,0,0,4,0,1,1,4,14,5,1
69,3,0,1,14,2,12,8,0,0,2,0,1,3,1,1,0,0,0,3,1,1,0,0,13,3,1
7,1,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,1
8,5,2,0,0,7,6,5,0,2,34,2,10,1,0,3,0,0,4,0,1,3,0,0,17,4,4
9,0,0,0,5,3,1,0,1,0,1,0,0,1,2,1,0,0,2,0,3,0,0,1,7,1,0
